dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,vanilla_structured,bertscore_f1,ndcg_at_5,0.25504313318901506,0.47698890865674126,"(-0.44624145143918204, 0.7622637064408195)"
All_Beauty,vanilla_structured,bertscore_f1,ndcg_at_10,0.3349324063021279,0.3441411925547417,"(-0.3734473021052647, 0.7965751461041669)"
All_Beauty,vanilla_structured,bertscore_f1,true_positive,0.5196846164607019,0.1236590680445673,"(-0.16341088665599726, 0.8659620000103841)"
All_Beauty,vanilla_structured,bertscore_f1,true_negative,-0.2548019461727759,0.4774201863714288,"(-0.762155615982242, 0.44644801172860316)"
All_Beauty,vanilla_structured,bertscore_f1,accuracy,0.17100524719557297,0.6366743949908538,"(-0.5139586760534962, 0.7228073166603795)"
All_Beauty,vanilla_structured,consistency,hit_rate_at_1,-0.5305101488407891,0.11466175304496765,"(-0.8696524163742338, 0.14882822189162798)"
All_Beauty,vanilla_structured,consistency,hit_rate_at_5,-0.4673394848418858,0.17323501800774865,"(-0.8475692000186815, 0.22994918694267652)"
All_Beauty,vanilla_structured,consistency,hit_rate_at_10,0.47775074258178923,0.16256376740640852,"(-0.21721470340910742, 0.8513017139641583)"
All_Beauty,vanilla_structured,consistency,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,consistency,ndcg_at_5,-0.1892729175967136,0.6004818654213286,"(-0.7317014706580756, 0.499930731404561)"
All_Beauty,vanilla_structured,consistency,ndcg_at_10,0.18584170879863282,0.6072230468159501,"(-0.5025934693714933, 0.7300448563796821)"
All_Beauty,vanilla_structured,consistency,true_positive,0.24414269548659184,0.49664867434996895,"(-0.455502901517553, 0.7573501448479227)"
All_Beauty,vanilla_structured,consistency,true_negative,-0.6779061225393769,0.03121789541999672,"(-0.9163913654486301, -0.08423262485203528)"
All_Beauty,vanilla_structured,consistency,accuracy,-0.23409173269075362,0.5150749414882315,"(-0.7527674099587437, 0.4639104775391631)"
All_Beauty,vanilla_structured,nepc,hit_rate_at_1,-0.5104851915074737,0.13163942519220506,"(-0.8627959997358199, 0.17557283430683154)"
All_Beauty,vanilla_structured,nepc,hit_rate_at_5,0.2165043735032751,0.5479790444984755,"(-0.47832579087381577, 0.7446256522546592)"
All_Beauty,vanilla_structured,nepc,hit_rate_at_10,0.01698012398018345,0.9628666864762245,"(-0.6192668403388635, 0.6397665948432648)"
All_Beauty,vanilla_structured,nepc,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,nepc,ndcg_at_5,0.09008562203073062,0.8045291729144062,"(-0.571983755353498, 0.6810808291845846)"
All_Beauty,vanilla_structured,nepc,ndcg_at_10,0.22256853477304003,0.5365408444718962,"(-0.4733972973640861, 0.7474508131233171)"
All_Beauty,vanilla_structured,nepc,true_positive,-0.3793776901589484,0.2795937824119655,"(-0.8144576175825394, 0.3287839810300973)"
All_Beauty,vanilla_structured,nepc,true_negative,0.16379244269067927,0.6511626435054045,"(-0.5193983903340459, 0.7192444772510326)"
All_Beauty,vanilla_structured,nepc,accuracy,-0.18178630992176942,0.6152250345692777,"(-0.7280785967170644, 0.5057238484002146)"
