dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,vanilla_structured,bertscore_f1,hit_rate_at_5,-0.4598733562941174,0.18113757957653284,"(-0.8448691731942967, 0.23893666300382413)"
All_Beauty,vanilla_structured,bertscore_f1,hit_rate_at_10,0.768273437901521,0.009434477613576778,"(0.268552963293195, 0.9421554434216707)"
All_Beauty,vanilla_structured,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,bertscore_f1,ndcg_at_5,-0.4177048143336109,0.22969944143180826,"(-0.8292421421446523, 0.28754530911930826)"
All_Beauty,vanilla_structured,bertscore_f1,ndcg_at_10,0.19661002313904455,0.5861586606622377,"(-0.4941928226187366, 0.7352225102966152)"
All_Beauty,vanilla_structured,bertscore_f1,true_positive,0.6154249472786472,0.05822225144759787,"(-0.023185418265640332, 0.8973421662075866)"
All_Beauty,vanilla_structured,bertscore_f1,true_negative,-0.5476741169076419,0.10125786551258921,"(-0.8754269258886764, 0.1250853778240114)"
All_Beauty,vanilla_structured,bertscore_f1,accuracy,0.29420377577083456,0.4093007342542441,"(-0.41168182077398396, 0.7794466066551333)"
All_Beauty,vanilla_structured,rougeL_f,hit_rate_at_1,0.41977112755525425,0.22716450793673482,"(-0.28524516930630384, 0.8300231796761616)"
All_Beauty,vanilla_structured,rougeL_f,hit_rate_at_5,0.46003615786798663,0.1809630314112347,"(-0.23874195653244984, 0.844928258158521)"
All_Beauty,vanilla_structured,rougeL_f,hit_rate_at_10,-0.5859964487944582,0.07503748008749955,"(-0.8879907637907511, 0.06913946338385343)"
All_Beauty,vanilla_structured,rougeL_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,rougeL_f,ndcg_at_5,0.3596782452281161,0.3073330070657316,"(-0.3489788003488184, 0.80663227516423)"
All_Beauty,vanilla_structured,rougeL_f,ndcg_at_10,-0.23455042107284543,0.5142279280602435,"(-0.7529776494264778, 0.46352950601912957)"
All_Beauty,vanilla_structured,rougeL_f,true_positive,-0.6473526006969827,0.043023883444022616,"(-0.907209271702861, -0.029922362860259913)"
All_Beauty,vanilla_structured,rougeL_f,true_negative,0.41638755107411357,0.2313237744391793,"(-0.2890074017189013, 0.8287433946273229)"
All_Beauty,vanilla_structured,rougeL_f,accuracy,-0.3209988194158155,0.3658049475348697,"(-0.7907975759921343, 0.3868042084254643)"
All_Beauty,vanilla_structured,bertscore_recall,hit_rate_at_1,-0.4767163518156242,0.1636058528728645,"(-0.8509325610695739, 0.21849058720848644)"
All_Beauty,vanilla_structured,bertscore_recall,hit_rate_at_5,-0.4864727105635998,0.15393565319019462,"(-0.8543997683921037, 0.20636120377824405)"
All_Beauty,vanilla_structured,bertscore_recall,hit_rate_at_10,0.7009656605935087,0.02392724681870032,"(0.12769874246682816, 0.9231590314446079)"
All_Beauty,vanilla_structured,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,bertscore_recall,ndcg_at_5,-0.36172642106317976,0.30438374180031746,"(-0.8074532506273028, 0.34690933710972277)"
All_Beauty,vanilla_structured,bertscore_recall,ndcg_at_10,0.2599977148709744,0.4681672207785904,"(-0.4419815903295934, 0.7644779114095529)"
All_Beauty,vanilla_structured,bertscore_recall,true_positive,0.6254548629890101,0.05311705484423494,"(-0.00688132115373219, 0.9004725310231745)"
All_Beauty,vanilla_structured,bertscore_recall,true_negative,-0.47401243880317145,0.16634876647236732,"(-0.8499658406260646, 0.22181457693968235)"
All_Beauty,vanilla_structured,bertscore_recall,accuracy,0.3068682239942685,0.3884468945434987,"(-0.40005329558991093, 0.7848515480336423)"
All_Beauty,vanilla_structured,bleu2,hit_rate_at_1,0.2870564457857589,0.4212988128316365,"(-0.4181445923436222, 0.7763640389402182)"
All_Beauty,vanilla_structured,bleu2,hit_rate_at_5,0.6127439847042069,0.05963966358892129,"(-0.027486662671030702, 0.8965005980547323)"
All_Beauty,vanilla_structured,bleu2,hit_rate_at_10,-0.6323274794684068,0.04979609245994075,"(-0.9026011668788506, -0.004487977689253267)"
All_Beauty,vanilla_structured,bleu2,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,vanilla_structured,bleu2,ndcg_at_5,0.2819318872034601,0.43000120117805796,"(-0.422734799185009, 0.7741393682245027)"
All_Beauty,vanilla_structured,bleu2,ndcg_at_10,-0.34598882069556536,0.32742876217791894,"(-0.8011004632256434, 0.3626352758450982)"
All_Beauty,vanilla_structured,bleu2,true_positive,-0.5532337731054947,0.09713974796273475,"(-0.8772775249338477, 0.11722588098150301)"
All_Beauty,vanilla_structured,bleu2,true_negative,0.2530963647367314,0.48047486367747455,"(-0.44790659646775255, 0.7613904338628531)"
All_Beauty,vanilla_structured,bleu2,accuracy,-0.43803472956734685,0.2054540935549993,"(-0.836857303520518, 0.26455549706610404)"
