dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,preference_negative,bertscore_f1,ndcg_at_5,-0.2629697838299817,0.4629103008079801,"(-0.7658004432181147, 0.43941097455702205)"
Movies_and_TV,preference_negative,bertscore_f1,ndcg_at_10,-0.04366065865600544,0.9046741628839812,"(-0.6552735552060792, 0.6025291059897563)"
Movies_and_TV,preference_negative,bertscore_f1,true_positive,-0.36666360092682804,0.2973363731387485,"(-0.8094251614484707, 0.34189231773801426)"
Movies_and_TV,preference_negative,bertscore_f1,true_negative,0.11694713975845449,0.7476482962684377,"(-0.5534298586126838, 0.6953711777305803)"
Movies_and_TV,preference_negative,bertscore_f1,accuracy,-0.7168422552839846,0.019650293194002813,"(-0.9277398929975421, -0.15896254511175575)"
Movies_and_TV,preference_negative,consistency,hit_rate_at_1,0.38004804861780606,0.27867460446767495,"(-0.3280851790807115, 0.8147211527230303)"
Movies_and_TV,preference_negative,consistency,hit_rate_at_5,-0.07525307013400703,0.8363129707916268,"(-0.6729921207790432, 0.5819466249402129)"
Movies_and_TV,preference_negative,consistency,hit_rate_at_10,0.28864146798420776,0.4186239940956591,"(-0.4167175148786173, 0.7770496681412661)"
Movies_and_TV,preference_negative,consistency,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,consistency,ndcg_at_5,-0.06334134143630114,0.8619953954833808,"(-0.6663910507847137, 0.589807284115056)"
Movies_and_TV,preference_negative,consistency,ndcg_at_10,-0.10255673698943961,0.7780018965171084,"(-0.687771939593185, 0.5634530925138772)"
Movies_and_TV,preference_negative,consistency,true_positive,0.2797419405295113,0.433745279270997,"(-0.42468542884251165, 0.7731849470420101)"
Movies_and_TV,preference_negative,consistency,true_negative,0.049193619783770896,0.8926489988496058,"(-0.5989854133015128, 0.6584260957420995)"
Movies_and_TV,preference_negative,consistency,accuracy,0.6232300607733121,0.05422278704173922,"(-0.010527091941241854, 0.8997806146931087)"
Movies_and_TV,preference_negative,nepc,hit_rate_at_1,0.03385941972054437,0.9260173763923099,"(-0.6087445730093792, 0.6496362666977863)"
Movies_and_TV,preference_negative,nepc,hit_rate_at_5,-0.4223823636516705,0.22398390349701763,"(-0.8310078942457817, 0.2823267803922375)"
Movies_and_TV,preference_negative,nepc,hit_rate_at_10,-0.19347107558115892,0.5922709108359193,"(-0.7337196946921828, 0.4966549933441428)"
Movies_and_TV,preference_negative,nepc,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,nepc,ndcg_at_5,0.2878050676246262,0.4200344743078639,"(-0.41747100289216055, 0.7766880128432182)"
Movies_and_TV,preference_negative,nepc,ndcg_at_10,0.4659886885137971,0.1746492883096204,"(-0.23158409097442856, 0.8470821565888861)"
Movies_and_TV,preference_negative,nepc,true_positive,-0.44393916876083295,0.19870302468119572,"(-0.8390404314898519, 0.25772546511283934)"
Movies_and_TV,preference_negative,nepc,true_negative,0.17957869040020877,0.6195965084347483,"(-0.5074203425535919, 0.7270044405828394)"
Movies_and_TV,preference_negative,nepc,accuracy,-0.35849905439121177,0.3090377909520036,"(-0.8061588335538462, 0.35016712006987244)"
