dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,preference_positive,consistency,hit_rate_at_1,-0.6517184698084992,0.04117868687317814,"(-0.9085366633841085, -0.03746588761363322)"
All_Beauty,preference_positive,consistency,hit_rate_at_5,0.18107182130176647,0.616638662902289,"(-0.5062734956219284, 0.7277312430837887)"
All_Beauty,preference_positive,consistency,hit_rate_at_10,0.09590873811892889,0.7921188534232304,"(-0.5680182919890197, 0.6842174304606884)"
All_Beauty,preference_positive,consistency,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,preference_positive,consistency,ndcg_at_5,0.14019467955946832,0.6992809650322565,"(-0.5368165564574452, 0.7073803356247116)"
All_Beauty,preference_positive,consistency,ndcg_at_10,0.35519385689262295,0.3138426541465756,"(-0.353485791766744, 0.8048287445476012)"
All_Beauty,preference_positive,consistency,true_positive,0.6032309718803301,0.06485202984589994,"(-0.042560073735565196, 0.893497797687961)"
All_Beauty,preference_positive,consistency,true_negative,-0.4874917894310852,0.15294602872892746,"(-0.8547600478406975, 0.20508185351069436)"
All_Beauty,preference_positive,consistency,accuracy,0.10283185630761257,0.777418913625866,"(-0.5632632867749983, 0.6879184364039412)"
All_Beauty,preference_positive,nepc,hit_rate_at_1,0.7108815151685565,0.021188191699490846,"(0.14709214246431457, 0.926027462774323)"
All_Beauty,preference_positive,nepc,hit_rate_at_5,-0.01804748403575529,0.960533984888543,"(-0.6403968458103974, 0.6186081664858443)"
All_Beauty,preference_positive,nepc,hit_rate_at_10,0.046214045658616275,0.8991224072314359,"(-0.6008968994895071, 0.6567310623452265)"
All_Beauty,preference_positive,nepc,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,preference_positive,nepc,ndcg_at_5,0.12888481555661677,0.7227012875483396,"(-0.5449649962307596, 0.7015785306213858)"
All_Beauty,preference_positive,nepc,ndcg_at_10,-0.022297382575540387,0.9512487182699648,"(-0.6428980256880203, 0.61597662504701)"
All_Beauty,preference_positive,nepc,true_positive,-0.5575742947040186,0.09399982841917057,"(-0.8787156543667777, 0.11103089295040137)"
All_Beauty,preference_positive,nepc,true_negative,0.5207749331465942,0.12273367041151362,"(-0.16195555696195615, 0.8663354039108544)"
All_Beauty,preference_positive,nepc,accuracy,-0.5555216884770338,0.09547649231096257,"(-0.8780362975296314, 0.11396695529771245)"
