dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,vanilla,consistency,ndcg_at_10,0.16467017374680684,0.6493938156569125,"(-0.5187393736387571, 0.7196796084993524)"
Movies_and_TV,vanilla,consistency,true_positive,0.16648673930484656,0.6457380371860311,"(-0.5173728779762657, 0.7205787800022919)"
Movies_and_TV,vanilla,consistency,true_negative,-0.21186658309635142,0.5567910032709679,"(-0.7424521611600732, 0.48206572999453096)"
Movies_and_TV,vanilla,consistency,accuracy,0.001965229239851763,0.9957010776408295,"(-0.6284386760385289, 0.6308109893325151)"
Movies_and_TV,vanilla,nepc,hit_rate_at_1,0.20451665399378827,0.5708674788483397,"(-0.4879414044393158, 0.7389845990837063)"
Movies_and_TV,vanilla,nepc,hit_rate_at_5,0.057480641668102204,0.874675717792296,"(-0.5936299110221259, 0.6631081792548176)"
Movies_and_TV,vanilla,nepc,hit_rate_at_10,-0.023261501072975182,0.9491429909555047,"(-0.6434635995672336, 0.6153776529505969)"
Movies_and_TV,vanilla,nepc,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,nepc,ndcg_at_5,0.19539660901299155,0.5885186872321984,"(-0.49514593283146613, 0.7346421982509607)"
Movies_and_TV,vanilla,nepc,ndcg_at_10,0.31926188063392114,0.3685519546569755,"(-0.3884486975855466, 0.7900714365221465)"
Movies_and_TV,vanilla,nepc,true_positive,0.3162323859539591,0.37336755008215966,"(-0.39130619777864395, 0.7888017652304412)"
Movies_and_TV,vanilla,nepc,true_negative,-0.12248137238024455,0.736055320640028,"(-0.6982596396458454, 0.5495227446162397)"
Movies_and_TV,vanilla,nepc,accuracy,0.439063239125818,0.2042686907059224,"(-0.2633708041334168, 0.8372385028697062)"
