dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,vanilla,rouge2_f,hit_rate_at_5,0.2265943619122389,0.5290008102925273,"(-0.47010116320348, 0.749315930940988)"
All_Beauty,vanilla,rouge2_f,hit_rate_at_10,-0.25789817919382496,0.47189663327144776,"(-0.7635410789411933, 0.44379060772747736)"
All_Beauty,vanilla,rouge2_f,ndcg_at_1,-0.28191222311488695,0.4300347534169907,"(-0.7741308081791061, 0.422752343484176)"
All_Beauty,vanilla,rouge2_f,ndcg_at_5,-0.28191222311488695,0.4300347534169907,"(-0.7741308081791061, 0.422752343484176)"
All_Beauty,vanilla,rouge2_f,ndcg_at_10,-0.18635167079869389,0.6062194377440869,"(-0.730291475301311, 0.5021985456893965)"
All_Beauty,vanilla,rouge2_f,true_positive,-0.6707662874715675,0.03375008602543783,"(-0.9142679065680511, -0.07121736693140043)"
All_Beauty,vanilla,rouge2_f,true_negative,0.29708410280571573,0.4045119747737812,"(-0.40905713905818275, 0.780682253908257)"
All_Beauty,vanilla,rouge2_f,accuracy,-0.33125868957077065,0.3497883199670038,"(-0.7950599794594252, 0.37699771664015713)"
All_Beauty,vanilla,bertscore_f1,hit_rate_at_1,-0.40419257627539784,0.2466687410522078,"(-0.8240947706614563, 0.30238871069025214)"
All_Beauty,vanilla,bertscore_f1,hit_rate_at_5,-0.29380510802014104,0.4099656587965672,"(-0.7792752820248626, 0.4120441842577087)"
All_Beauty,vanilla,bertscore_f1,hit_rate_at_10,0.25275255067325864,0.4810916573447165,"(-0.44820016931029605, 0.7612360154170065)"
All_Beauty,vanilla,bertscore_f1,ndcg_at_1,0.2592139110717045,0.46955796846077774,"(-0.4426576057230456, 0.7641284198988819)"
All_Beauty,vanilla,bertscore_f1,ndcg_at_5,0.2592139110717045,0.46955796846077774,"(-0.4426576057230456, 0.7641284198988819)"
All_Beauty,vanilla,bertscore_f1,ndcg_at_10,0.14986275232843008,0.6794391125379331,"(-0.5297493924136952, 0.7122800649004565)"
All_Beauty,vanilla,bertscore_f1,true_positive,0.6887621360909391,0.027620457560306875,"(0.10441805882762721, 0.9195945359775832)"
All_Beauty,vanilla,bertscore_f1,true_negative,-0.35839031575264274,0.30919524729147985,"(-0.8061151464290843, 0.3502765857699924)"
All_Beauty,vanilla,bertscore_f1,accuracy,0.3659590431440679,0.29833669900593024,"(-0.3426107482293159, 0.8091443703886431)"
All_Beauty,vanilla,rougeL_f,hit_rate_at_1,0.3156755573017868,0.37425603015067116,"(-0.3918299332655494, 0.7885679569054385)"
All_Beauty,vanilla,rougeL_f,hit_rate_at_5,0.12998905800426727,0.7204051439547542,"(-0.544174988372196, 0.7021483563962244)"
All_Beauty,vanilla,rougeL_f,hit_rate_at_10,-0.419301747350706,0.22773893825049213,"(-0.829845901646866, 0.28576837896260865)"
All_Beauty,vanilla,rougeL_f,ndcg_at_1,-0.31726980202191163,0.371715021961376,"(-0.7892370042895791, 0.39032921296515555)"
All_Beauty,vanilla,rougeL_f,ndcg_at_5,-0.31726980202191163,0.371715021961376,"(-0.7892370042895791, 0.39032921296515555)"
All_Beauty,vanilla,rougeL_f,ndcg_at_10,-0.2885792798523775,0.41872878969000116,"(-0.7770227893990207, 0.41677357167579154)"
All_Beauty,vanilla,rougeL_f,true_positive,-0.7317337378255521,0.016148783910096682,"(-0.9319795380331243, -0.189339881705945)"
All_Beauty,vanilla,rougeL_f,true_negative,0.271753576181153,0.4475289497513225,"(-0.43174581405550483, 0.7696844116745281)"
All_Beauty,vanilla,rougeL_f,accuracy,-0.44445602095728043,0.1981182944541589,"(-0.8392309305332467, 0.25712423353343183)"
All_Beauty,vanilla,bertscore_recall,hit_rate_at_1,-0.398132018351858,0.25450037349140786,"(-0.8217633039724577, 0.30893683450752474)"
All_Beauty,vanilla,bertscore_recall,hit_rate_at_5,-0.26516657301351876,0.45904164323165253,"(-0.7667752594621375, 0.4375034944478148)"
All_Beauty,vanilla,bertscore_recall,hit_rate_at_10,0.290709024425232,0.4151468951005945,"(-0.4148507466496866, 0.777942287425646)"
All_Beauty,vanilla,bertscore_recall,ndcg_at_1,0.2676250884746826,0.45472929023423253,"(-0.4353612312993491, 0.767863479094742)"
All_Beauty,vanilla,bertscore_recall,ndcg_at_5,0.2676250884746826,0.45472929023423253,"(-0.4353612312993491, 0.767863479094742)"
All_Beauty,vanilla,bertscore_recall,ndcg_at_10,0.18650458065154213,0.6059186254306675,"(-0.502080073569892, 0.7303653952759007)"
All_Beauty,vanilla,bertscore_recall,true_positive,0.6757748500608981,0.03195974404736239,"(0.08032618708569697, 0.9157589057992078)"
All_Beauty,vanilla,bertscore_recall,true_negative,-0.34745471793857,0.32524512907315417,"(-0.8016965638801211, 0.3611873132698292)"
All_Beauty,vanilla,bertscore_recall,accuracy,0.3581464490791603,0.30954852610927536,"(-0.3505220126432044, 0.8060171521561791)"
All_Beauty,vanilla,bleu2,hit_rate_at_1,0.19542623476209325,0.58846102503399,"(-0.4951226822326246, 0.7346563760891972)"
All_Beauty,vanilla,bleu2,hit_rate_at_5,0.3222006548721173,0.3639102022578503,"(-0.3856637001428665, 0.7912992388740595)"
All_Beauty,vanilla,bleu2,hit_rate_at_10,-0.2891540760436682,0.4177606478417214,"(-0.7772711580149285, 0.41625524210475134)"
All_Beauty,vanilla,bleu2,ndcg_at_1,-0.3321365438178289,0.34843467015901675,"(-0.7954225637423908, 0.3761512144725314)"
All_Beauty,vanilla,bleu2,ndcg_at_5,-0.3321365438178289,0.34843467015901675,"(-0.7954225637423908, 0.3761512144725314)"
All_Beauty,vanilla,bleu2,ndcg_at_10,-0.20232192091670623,0.5750967894662942,"(-0.7379436447567846, 0.489683833107188)"
All_Beauty,vanilla,bleu2,true_positive,-0.6142786467067356,0.058825544800379055,"(-0.8969825871920433, 0.025027401407464404)"
All_Beauty,vanilla,bleu2,true_negative,0.13149997505335448,0.7172666287507621,"(-0.5430920928797083, 0.7029268541313434)"
All_Beauty,vanilla,bleu2,accuracy,-0.4372783882185863,0.20632834478860212,"(-0.8365767316126027, 0.2654253409366266)"
